"DAY" "MONTH" "YEAR" "TEMP"
"1835" 1 9 2000 42.8
"1836" 1 10 2000 47.3
"1837" 1 11 2000 49.8
"1838" 1 12 2000 43.5
"1839" 1 13 2000 36.4
"1840" 1 14 2000 20
"1841" 1 15 2000 21.1
"1842" 1 16 2000 36.3
"1843" 1 17 2000 18.6
"1844" 1 18 2000 10.6
"1845" 1 19 2000 19.2
"1846" 1 20 2000 26.7
"1847" 1 21 2000 20
"1848" 1 22 2000 13.8
"1849" 1 23 2000 21.9
"1850" 1 24 2000 30.1
"1851" 1 25 2000 29.8
"1852" 1 26 2000 27.7
"1853" 1 27 2000 19.8
"1854" 1 28 2000 15.9
"1855" 1 29 2000 24
"1856" 1 30 2000 28.8
"1857" 1 31 2000 33.9
"1858" 2 1 2000 31.5
"1859" 2 2 2000 27.7
"1860" 2 3 2000 27
"1861" 2 4 2000 28.9
"1862" 2 5 2000 31.1
"1863" 2 6 2000 32.9
"1864" 2 7 2000 36.3
"1865" 2 8 2000 27.6
"1866" 2 9 2000 33.4
"1867" 2 10 2000 41.4
"1868" 2 11 2000 39.9
"1869" 2 12 2000 29.4
"1870" 2 13 2000 30.7
"1871" 2 14 2000 43.4
"1872" 2 15 2000 38.3
"1873" 2 16 2000 40.8
"1874" 2 17 2000 34.9
"1875" 2 18 2000 30.9
"1876" 2 19 2000 31.8
"1877" 2 20 2000 34.7
"1878" 2 21 2000 37
"1879" 2 22 2000 40.6
"1880" 2 23 2000 43.5
"1881" 2 24 2000 54.3
"1882" 2 25 2000 47.1
"1883" 2 26 2000 40.1
"1884" 2 27 2000 42.1
"1885" 2 28 2000 48.2
"1886" 2 29 2000 43.4
"1887" 3 1 2000 43.8
"1888" 3 2 2000 44.2
"1889" 3 3 2000 38.9
"1890" 3 4 2000 40.8
"1891" 3 5 2000 47.8
"1892" 3 6 2000 45.9
"1893" 3 7 2000 50.3
"1894" 3 8 2000 51.7
"1895" 3 9 2000 50.6
"1896" 3 10 2000 55.8
"1897" 3 11 2000 42
"1898" 3 12 2000 42.2
"1899" 3 13 2000 38.6
"1900" 3 14 2000 44.3
"1901" 3 15 2000 49.2
"1902" 3 16 2000 57.5
"1903" 3 17 2000 42.3
"1904" 3 18 2000 29.7
"1905" 3 19 2000 34.8
"1906" 3 20 2000 39
"1907" 3 21 2000 40.5
"1908" 3 22 2000 42.6
"1909" 3 23 2000 46.2
"1910" 3 24 2000 54.3
"1911" 3 25 2000 54.9
"1912" 3 26 2000 56.7
"1913" 3 27 2000 52
"1914" 3 28 2000 54.1
"1915" 3 29 2000 50.6
"1916" 3 30 2000 49.6
"1917" 3 31 2000 47.9
"1918" 4 1 2000 50.4
"1919" 4 2 2000 55.4
"1920" 4 3 2000 59.9
"1921" 4 4 2000 58.3
"1922" 4 5 2000 46.9
"1923" 4 6 2000 51.6
"1924" 4 7 2000 57.9
"1925" 4 8 2000 57.4
"1926" 4 9 2000 43.5
"1927" 4 10 2000 45.8
"1928" 4 11 2000 41.4
"1929" 4 12 2000 44.3
"1930" 4 13 2000 43.1
"1931" 4 14 2000 46.3
"1932" 4 15 2000 49.9
"1933" 4 16 2000 59.1
"1934" 4 17 2000 50.4
"1935" 4 18 2000 43.7
"1936" 4 19 2000 48.1
"1937" 4 20 2000 53.4
"1938" 4 21 2000 48.3
"1939" 4 22 2000 46.7
"1940" 4 23 2000 46.6
"1941" 4 24 2000 54.1
"1942" 4 25 2000 52.5
"1943" 4 26 2000 45.8
"1944" 4 27 2000 43.9
"1945" 4 28 2000 50.8
"1946" 4 29 2000 53.2
"1947" 4 30 2000 57.5
"1948" 5 1 2000 55.4
"1949" 5 2 2000 59
"1950" 5 3 2000 58.1
"1951" 5 4 2000 57.7
"1952" 5 5 2000 67.5
"1953" 5 6 2000 76.1
"1954" 5 7 2000 74.8
"1955" 5 8 2000 78
"1956" 5 9 2000 82.9
"1957" 5 10 2000 65.2
"1958" 5 11 2000 60.6
"1959" 5 12 2000 63.1
"1960" 5 13 2000 57.6
"1961" 5 14 2000 62.9
"1962" 5 15 2000 61.2
"1963" 5 16 2000 60.5
"1964" 5 17 2000 63.1
"1965" 5 18 2000 65.2
"1966" 5 19 2000 59.3
"1967" 5 20 2000 48
"1968" 5 21 2000 52.6
"1969" 5 22 2000 55.5
"1970" 5 23 2000 53
"1971" 5 24 2000 67
"1972" 5 25 2000 68.1
"1973" 5 26 2000 67.5
"1974" 5 27 2000 64.8
"1975" 5 28 2000 62.8
"1976" 5 29 2000 60.1
"1977" 5 30 2000 56.4
"1978" 5 31 2000 57.7
"1979" 6 1 2000 68.3
"1980" 6 2 2000 78.8
"1981" 6 3 2000 69.7
"1982" 6 4 2000 67.4
"1983" 6 5 2000 62.4
"1984" 6 6 2000 57.3
"1985" 6 7 2000 57.5
"1986" 6 8 2000 70
"1987" 6 9 2000 78.4
"1988" 6 10 2000 84.3
"1989" 6 11 2000 86.7
"1990" 6 12 2000 66.2
"1991" 6 13 2000 57.8
"1992" 6 14 2000 57.1
"1993" 6 15 2000 61
"1994" 6 16 2000 74.9
"1995" 6 17 2000 82.3
"1996" 6 18 2000 70.6
"1997" 6 19 2000 66.8
"1998" 6 20 2000 72.6
"1999" 6 21 2000 74.5
"2000" 6 22 2000 76.4
"2001" 6 23 2000 77.5
"2002" 6 24 2000 75.2
"2003" 6 25 2000 77.1
"2004" 6 26 2000 80.3
"2005" 6 27 2000 81
"2006" 6 28 2000 74.7
"2007" 6 29 2000 70.5
"2008" 6 30 2000 71
"2009" 7 1 2000 73.9
"2010" 7 2 2000 77
"2011" 7 3 2000 77.4
"2012" 7 4 2000 75.2
"2013" 7 5 2000 78.6
"2014" 7 6 2000 72.2
"2015" 7 7 2000 70.4
"2016" 7 8 2000 69.1
"2017" 7 9 2000 74.9
"2018" 7 10 2000 80
"2019" 7 11 2000 76.4
"2020" 7 12 2000 74.7
"2021" 7 13 2000 77.3
"2022" 7 14 2000 73.9
"2023" 7 15 2000 69.8
"2024" 7 16 2000 71.4
"2025" 7 17 2000 73.6
"2026" 7 18 2000 78.5
"2027" 7 19 2000 69.7
"2028" 7 20 2000 67.1
"2029" 7 21 2000 73.6
"2030" 7 22 2000 74.9
"2031" 7 23 2000 73.7
"2032" 7 24 2000 73.3
"2033" 7 25 2000 71.5
"2034" 7 26 2000 67.3
"2035" 7 27 2000 68.2
"2036" 7 28 2000 68.4
"2037" 7 29 2000 70.9
"2038" 7 30 2000 70.3
"2039" 7 31 2000 71.1
"2040" 8 1 2000 68.7
"2041" 8 2 2000 76.8
"2042" 8 3 2000 80.2
"2043" 8 4 2000 75
"2044" 8 5 2000 74.8
"2045" 8 6 2000 74.9
"2046" 8 7 2000 81.7
"2047" 8 8 2000 84.2
"2048" 8 9 2000 84.1
"2049" 8 10 2000 80.9
"2050" 8 11 2000 77.1
"2051" 8 12 2000 70.5
"2052" 8 13 2000 68.2
"2053" 8 14 2000 67.5
"2054" 8 15 2000 70.7
"2055" 8 16 2000 77.3
"2056" 8 17 2000 71.7
"2057" 8 18 2000 67.5
"2058" 8 19 2000 68.6
"2059" 8 20 2000 69.2
"2060" 8 21 2000 67.5
"2061" 8 22 2000 71.7
"2062" 8 23 2000 70.6
"2063" 8 24 2000 74.1
"2064" 8 25 2000 74.4
"2065" 8 26 2000 74.9
"2066" 8 27 2000 76.3
"2067" 8 28 2000 74.2
"2068" 8 29 2000 71.8
"2069" 8 30 2000 70.6
"2070" 8 31 2000 75.1
"2071" 9 1 2000 78.4
"2072" 9 2 2000 78.5
"2073" 9 3 2000 78.3
"2074" 9 4 2000 76.3
"2075" 9 5 2000 61.7
"2076" 9 6 2000 62.2
"2077" 9 7 2000 65.2
"2078" 9 8 2000 68.2
"2079" 9 9 2000 74.7
"2080" 9 10 2000 73.4
"2081" 9 11 2000 72.7
"2082" 9 12 2000 75.6
"2083" 9 13 2000 75.6
"2084" 9 14 2000 71.3
"2085" 9 15 2000 70.1
"2086" 9 16 2000 62.7
"2087" 9 17 2000 62.7
"2088" 9 18 2000 68.7
"2089" 9 19 2000 69.5
"2090" 9 20 2000 74.1
"2091" 9 21 2000 75
"2092" 9 22 2000 65.1
"2093" 9 23 2000 64.8
"2094" 9 24 2000 70.9
"2095" 9 25 2000 60.1
"2096" 9 26 2000 55.2
"2097" 9 27 2000 58.1
"2098" 9 28 2000 63.3
"2099" 9 29 2000 52.4
"2100" 9 30 2000 57.6
"2101" 10 1 2000 62.1
"2102" 10 2 2000 63
"2103" 10 3 2000 70.6
"2104" 10 4 2000 69.4
"2105" 10 5 2000 63.3
"2106" 10 6 2000 66.3
"2107" 10 7 2000 58.6
"2108" 10 8 2000 50.4
"2109" 10 9 2000 47
"2110" 10 10 2000 45
"2111" 10 11 2000 56.7
"2112" 10 12 2000 62.1
"2113" 10 13 2000 65.2
"2114" 10 14 2000 69.3
"2115" 10 15 2000 71.3
"2116" 10 16 2000 62.7
"2117" 10 17 2000 54.9
"2118" 10 18 2000 57.6
"2119" 10 19 2000 58.3
"2120" 10 20 2000 58.6
"2121" 10 21 2000 62.6
"2122" 10 22 2000 60.4
"2123" 10 23 2000 52.9
"2124" 10 24 2000 58.1
"2125" 10 25 2000 62.7
"2126" 10 26 2000 61.3
"2127" 10 27 2000 59.5
"2128" 10 28 2000 59.3
"2129" 10 29 2000 42.8
"2130" 10 30 2000 42.6
"2131" 10 31 2000 48.5
"2132" 11 1 2000 50.4
"2133" 11 2 2000 53.6
"2134" 11 3 2000 57.6
"2135" 11 4 2000 60.4
"2136" 11 5 2000 52.3
"2137" 11 6 2000 49.1
"2138" 11 7 2000 49.2
"2139" 11 8 2000 51.8
"2140" 11 9 2000 56.1
"2141" 11 10 2000 57
"2142" 11 11 2000 53.9
"2143" 11 12 2000 49.5
"2144" 11 13 2000 46.3
"2145" 11 14 2000 53
"2146" 11 15 2000 43.3
"2147" 11 16 2000 43.5
"2148" 11 17 2000 49.1
"2149" 11 18 2000 41.5
"2150" 11 19 2000 39.5
"2151" 11 20 2000 39.1
"2152" 11 21 2000 36.6
"2153" 11 22 2000 31.9
"2154" 11 23 2000 30.8
"2155" 11 24 2000 30.3
"2156" 11 25 2000 34.6
"2157" 11 26 2000 45.7
"2158" 11 27 2000 49.4
"2159" 11 28 2000 48.1
"2160" 11 29 2000 45.1
"2161" 11 30 2000 41.9
"2162" 12 1 2000 37.8
"2163" 12 2 2000 32.6
"2164" 12 3 2000 28.8
"2165" 12 4 2000 34.6
"2166" 12 5 2000 40.6
"2167" 12 6 2000 31.3
"2168" 12 7 2000 30.7
"2169" 12 8 2000 29.5
"2170" 12 9 2000 31.5
"2171" 12 10 2000 32.6
"2172" 12 11 2000 40.1
"2173" 12 12 2000 44.6
"2174" 12 13 2000 27.4
"2175" 12 14 2000 37.2
"2176" 12 15 2000 37.5
"2177" 12 16 2000 39
"2178" 12 17 2000 54.1
"2179" 12 18 2000 33.1
"2180" 12 19 2000 33.9
"2181" 12 20 2000 33.7
"2182" 12 21 2000 28.4
"2183" 12 22 2000 31.7
"2184" 12 23 2000 22.4
"2185" 12 24 2000 28.4
"2186" 12 25 2000 23.9
"2187" 12 26 2000 20.3
"2188" 12 27 2000 26.7
"2189" 12 28 2000 25.7
"2190" 12 29 2000 23.1
"2191" 12 30 2000 28.1
"2192" 12 31 2000 27.7
"2193" 1 1 2001 27.6
"2194" 1 2 2001 24.9
"2195" 1 3 2001 25.2
"2196" 1 4 2001 30.1
"2197" 1 5 2001 29.8
"2198" 1 6 2001 33.8
"2199" 1 7 2001 34.9
"2200" 1 8 2001 35.7
"2201" 1 9 2001 32.2
"2202" 1 10 2001 27.6
"2203" 1 11 2001 36.3
"2204" 1 12 2001 37
"2205" 1 13 2001 33.7
"2206" 1 14 2001 37
"2207" 1 15 2001 37.1
"2208" 1 16 2001 39.8
"2209" 1 17 2001 40
"2210" 1 18 2001 35.3
"2211" 1 19 2001 36
"2212" 1 20 2001 35.4
"2213" 1 21 2001 28.4
"2214" 1 22 2001 29.3
"2215" 1 23 2001 31.7
"2216" 1 24 2001 36.5
"2217" 1 25 2001 36.7
"2218" 1 26 2001 27.3
"2219" 1 27 2001 34.4
"2220" 1 28 2001 33.9
"2221" 1 29 2001 32.5
"2222" 1 30 2001 41.1
"2223" 1 31 2001 46.1
"2224" 2 1 2001 43.4
"2225" 2 2 2001 41.7
"2226" 2 3 2001 30.3
"2227" 2 4 2001 29.7
"2228" 2 5 2001 34.9
"2229" 2 6 2001 39.3
"2230" 2 7 2001 40.4
"2231" 2 8 2001 36.3
"2232" 2 9 2001 38.5
"2233" 2 10 2001 49.8
"2234" 2 11 2001 28.2
"2235" 2 12 2001 22.6
"2236" 2 13 2001 37.9
"2237" 2 14 2001 39.9
"2238" 2 15 2001 44.4
"2239" 2 16 2001 36.5
"2240" 2 17 2001 35.3
"2241" 2 18 2001 24.5
"2242" 2 19 2001 33.5
"2243" 2 20 2001 43.7
"2244" 2 21 2001 44.4
"2245" 2 22 2001 21.3
"2246" 2 23 2001 27.5
"2247" 2 24 2001 31.3
"2248" 2 25 2001 38
"2249" 2 26 2001 46.5
"2250" 2 27 2001 38.9
"2251" 2 28 2001 34.2
"2252" 3 1 2001 30.1
"2253" 3 2 2001 35.1
"2254" 3 3 2001 40.3
"2255" 3 4 2001 35.3
"2256" 3 5 2001 30.7
"2257" 3 6 2001 30.3
"2258" 3 7 2001 35.5
"2259" 3 8 2001 35.2
"2260" 3 9 2001 38.1
"2261" 3 10 2001 38.4
"2262" 3 11 2001 41.7
"2263" 3 12 2001 39
"2264" 3 13 2001 38.7
"2265" 3 14 2001 45.4
"2266" 3 15 2001 47
"2267" 3 16 2001 47.3
"2268" 3 17 2001 42
"2269" 3 18 2001 40.9
"2270" 3 19 2001 42.2
"2271" 3 20 2001 44.8
"2272" 3 21 2001 41.4
"2273" 3 22 2001 41.9
"2274" 3 23 2001 44.3
"2275" 3 24 2001 47.9
"2276" 3 25 2001 36.7
"2277" 3 26 2001 34.4
"2278" 3 27 2001 31.4
"2279" 3 28 2001 37.8
"2280" 3 29 2001 40.5
"2281" 3 30 2001 39.5
"2282" 3 31 2001 41
"2283" 4 1 2001 40.5
"2284" 4 2 2001 40.9
"2285" 4 3 2001 44.4
"2286" 4 4 2001 46.4
"2287" 4 5 2001 50.6
"2288" 4 6 2001 50.8
"2289" 4 7 2001 48.1
"2290" 4 8 2001 42.9
"2291" 4 9 2001 53.5
"2292" 4 10 2001 54.3
"2293" 4 11 2001 49.5
"2294" 4 12 2001 45.9
"2295" 4 13 2001 55.8
"2296" 4 14 2001 55.9
"2297" 4 15 2001 56.8
"2298" 4 16 2001 52
"2299" 4 17 2001 49.9
"2300" 4 18 2001 47.6
"2301" 4 19 2001 43.9
"2302" 4 20 2001 53
"2303" 4 21 2001 56.9
"2304" 4 22 2001 66.1
"2305" 4 23 2001 70.5
"2306" 4 24 2001 68.5
"2307" 4 25 2001 53
"2308" 4 26 2001 52.9
"2309" 4 27 2001 56.3
"2310" 4 28 2001 59.3
"2311" 4 29 2001 53.5
"2312" 4 30 2001 62
"2313" 5 1 2001 72.9
"2314" 5 2 2001 77.7
"2315" 5 3 2001 79.2
"2316" 5 4 2001 81.8
"2317" 5 5 2001 72.6
"2318" 5 6 2001 58.4
"2319" 5 7 2001 52.4
"2320" 5 8 2001 56
"2321" 5 9 2001 61.7
"2322" 5 10 2001 69.4
"2323" 5 11 2001 74.8
"2324" 5 12 2001 77.6
"2325" 5 13 2001 61
"2326" 5 14 2001 60.9
"2327" 5 15 2001 61.2
"2328" 5 16 2001 58.2
"2329" 5 17 2001 57.1
"2330" 5 18 2001 57.3
"2331" 5 19 2001 66.1
"2332" 5 20 2001 61.2
"2333" 5 21 2001 54.9
"2334" 5 22 2001 56.5
"2335" 5 23 2001 57.3
"2336" 5 24 2001 59.1
"2337" 5 25 2001 56.5
"2338" 5 26 2001 55.6
"2339" 5 27 2001 60.4
"2340" 5 28 2001 65.6
"2341" 5 29 2001 66.9
"2342" 5 30 2001 60.9
"2343" 5 31 2001 59.6
"2344" 6 1 2001 61.3
"2345" 6 2 2001 65.9
"2346" 6 3 2001 66.7
"2347" 6 4 2001 66.2
"2348" 6 5 2001 68.8
"2349" 6 6 2001 71.1
"2350" 6 7 2001 70.2
"2351" 6 8 2001 72.2
"2352" 6 9 2001 72.9
"2353" 6 10 2001 73.9
"2354" 6 11 2001 75.6
"2355" 6 12 2001 74
"2356" 6 13 2001 71.9
"2357" 6 14 2001 71.3
"2358" 6 15 2001 74.5
"2359" 6 16 2001 74.5
"2360" 6 17 2001 72.1
"2361" 6 18 2001 75.9
"2362" 6 19 2001 79.3
"2363" 6 20 2001 79.9
"2364" 6 21 2001 72.6
"2365" 6 22 2001 74.2
"2366" 6 23 2001 73.7
"2367" 6 24 2001 71.4
"2368" 6 25 2001 74.3
"2369" 6 26 2001 79
"2370" 6 27 2001 82.5
"2371" 6 28 2001 83.6
"2372" 6 29 2001 79
"2373" 6 30 2001 84.6
"2374" 7 1 2001 82.1
"2375" 7 2 2001 65.9
"2376" 7 3 2001 69.9
"2377" 7 4 2001 72.3
"2378" 7 5 2001 75.5
"2379" 7 6 2001 69.7
"2380" 7 7 2001 72.4
"2381" 7 8 2001 71.9
"2382" 7 9 2001 75.9
"2383" 7 10 2001 82.5
"2384" 7 11 2001 76
"2385" 7 12 2001 73.3
"2386" 7 13 2001 71.5
"2387" 7 14 2001 72
"2388" 7 15 2001 73.6
"2389" 7 16 2001 77.6
"2390" 7 17 2001 78.7
"2391" 7 18 2001 73.5
"2392" 7 19 2001 71.9
"2393" 7 20 2001 71.8
"2394" 7 21 2001 76.7
"2395" 7 22 2001 76.4
"2396" 7 23 2001 77.9
"2397" 7 24 2001 83.4
"2398" 7 25 2001 87.6
"2399" 7 26 2001 77.2
"2400" 7 27 2001 69.3
"2401" 7 28 2001 71.7
"2402" 7 29 2001 72
"2403" 7 30 2001 70.2
"2404" 7 31 2001 73
"2405" 8 1 2001 78.2
"2406" 8 2 2001 83.5
"2407" 8 3 2001 80.5
"2408" 8 4 2001 78.9
"2409" 8 5 2001 78.3
"2410" 8 6 2001 83.6
"2411" 8 7 2001 88.7
"2412" 8 8 2001 89.4
"2413" 8 9 2001 92.6
"2414" 8 10 2001 87.5
"2415" 8 11 2001 76.4
"2416" 8 12 2001 73.3
"2417" 8 13 2001 76.4
"2418" 8 14 2001 76.3
"2419" 8 15 2001 74.1
"2420" 8 16 2001 75.4
"2421" 8 17 2001 78.2
"2422" 8 18 2001 80.4
"2423" 8 19 2001 77.8
"2424" 8 20 2001 77.6
"2425" 8 21 2001 78.1
"2426" 8 22 2001 78.7
"2427" 8 23 2001 78.6
"2428" 8 24 2001 74.6
"2429" 8 25 2001 73.9
"2430" 8 26 2001 73.1
"2431" 8 27 2001 77.4
"2432" 8 28 2001 78.8
"2433" 8 29 2001 76
"2434" 8 30 2001 74.2
"2435" 8 31 2001 77.9
"2436" 9 1 2001 76.6
"2437" 9 2 2001 67
"2438" 9 3 2001 69.8
"2439" 9 4 2001 73.7
"2440" 9 5 2001 72.1
"2441" 9 6 2001 70.1
"2442" 9 7 2001 74.4
"2443" 9 8 2001 74.3
"2444" 9 9 2001 76.4
"2445" 9 10 2001 76.7
"2446" 9 11 2001 73.1
"2447" 9 12 2001 70.8
"2448" 9 13 2001 73.8
"2449" 9 14 2001 62.4
"2450" 9 15 2001 60.6
"2451" 9 16 2001 64.5
"2452" 9 17 2001 67.4
"2453" 9 18 2001 69.5
"2454" 9 19 2001 70.7
"2455" 9 20 2001 70.1
"2456" 9 21 2001 71.4
"2457" 9 22 2001 72.1
"2458" 9 23 2001 71.4
"2459" 9 24 2001 72.7
"2460" 9 25 2001 72
"2461" 9 26 2001 58.9
"2462" 9 27 2001 60.7
"2463" 9 28 2001 59.2
"2464" 9 29 2001 58.5
"2465" 9 30 2001 54.6
"2466" 10 1 2001 54.1
"2467" 10 2 2001 62.5
"2468" 10 3 2001 70.8
"2469" 10 4 2001 73.6
"2470" 10 5 2001 72.4
"2471" 10 6 2001 66.9
"2472" 10 7 2001 53.3
"2473" 10 8 2001 48.3
"2474" 10 9 2001 51.7
"2475" 10 10 2001 58.5
"2476" 10 11 2001 64
"2477" 10 12 2001 66.6
"2478" 10 13 2001 66.8
"2479" 10 14 2001 61.5
"2480" 10 15 2001 64.8
"2481" 10 16 2001 62.1
"2482" 10 17 2001 55.1
"2483" 10 18 2001 50.2
"2484" 10 19 2001 54.1
"2485" 10 20 2001 60
"2486" 10 21 2001 64
"2487" 10 22 2001 65.4
"2488" 10 23 2001 62
"2489" 10 24 2001 68.7
"2490" 10 25 2001 69.1
"2491" 10 26 2001 57.8
"2492" 10 27 2001 47.4
"2493" 10 28 2001 45.9
"2494" 10 29 2001 48.3
"2495" 10 30 2001 56
"2496" 10 31 2001 50.9
"2497" 11 1 2001 58.3
"2498" 11 2 2001 62.5
"2499" 11 3 2001 66
"2500" 11 4 2001 56.6
"2501" 11 5 2001 49.7
"2502" 11 6 2001 48.2
"2503" 11 7 2001 53.8
"2504" 11 8 2001 52.4
"2505" 11 9 2001 51.7
"2506" 11 10 2001 50.2
"2507" 11 11 2001 50.1
"2508" 11 12 2001 42.1
"2509" 11 13 2001 46.2
"2510" 11 14 2001 50.5
"2511" 11 15 2001 58.2
"2512" 11 16 2001 62.4
"2513" 11 17 2001 50.2
"2514" 11 18 2001 48.9
"2515" 11 19 2001 52.2
"2516" 11 20 2001 51.5
"2517" 11 21 2001 41.5
"2518" 11 22 2001 46
"2519" 11 23 2001 49.3
"2520" 11 24 2001 52.5
"2521" 11 25 2001 62.5
"2522" 11 26 2001 56.5
"2523" 11 27 2001 51.9
"2524" 11 28 2001 58
"2525" 11 29 2001 52.5
"2526" 11 30 2001 58.5
"2527" 12 1 2001 63.6
"2528" 12 2 2001 52.9
"2529" 12 3 2001 49.3
"2530" 12 4 2001 53.2
"2531" 12 5 2001 59.5
"2532" 12 6 2001 63.1
"2533" 12 7 2001 58.5
"2534" 12 8 2001 45.8
"2535" 12 9 2001 39.8
"2536" 12 10 2001 41.1
"2537" 12 11 2001 47.9
"2538" 12 12 2001 44.7
"2539" 12 13 2001 48.7
"2540" 12 14 2001 54
"2541" 12 15 2001 50.5
"2542" 12 16 2001 37.1
"2543" 12 17 2001 41.5
"2544" 12 18 2001 49
"2545" 12 19 2001 46
"2546" 12 20 2001 45.5
"2547" 12 21 2001 39.7
"2548" 12 22 2001 36.8
"2549" 12 23 2001 39.4
"2550" 12 24 2001 46.2
"2551" 12 25 2001 35.6
"2552" 12 26 2001 35.3
"2553" 12 27 2001 30.7
"2554" 12 28 2001 33.2
"2555" 12 29 2001 35.8
"2556" 12 30 2001 29.1
"2557" 12 31 2001 25.8
"2558" 1 1 2002 28.3
"2559" 1 2 2002 30
"2560" 1 3 2002 31.8
"2561" 1 4 2002 33.9
"2562" 1 5 2002 37.2
"2563" 1 6 2002 37.8
"2564" 1 7 2002 36.1
"2565" 1 8 2002 29
"2566" 1 9 2002 34.6
"2567" 1 10 2002 45.7
"2568" 1 11 2002 44.5
"2569" 1 12 2002 42.6
"2570" 1 13 2002 42.5
"2571" 1 14 2002 39
"2572" 1 15 2002 41.1
"2573" 1 16 2002 40.9
"2574" 1 17 2002 40.7
"2575" 1 18 2002 37.2
"2576" 1 19 2002 30
"2577" 1 20 2002 31.2
"2578" 1 21 2002 36.1
"2579" 1 22 2002 41.4
"2580" 1 23 2002 44.2
"2581" 1 24 2002 46.8
"2582" 1 25 2002 44.7
"2583" 1 26 2002 45.9
"2584" 1 27 2002 49.4
"2585" 1 28 2002 53.2
"2586" 1 29 2002 57.6
"2587" 1 30 2002 58.6
"2588" 1 31 2002 40
"2589" 2 1 2002 39.9
"2590" 2 2 2002 37.2
"2591" 2 3 2002 36.1
"2592" 2 4 2002 38.7
"2593" 2 5 2002 27.5
"2594" 2 6 2002 35.9
"2595" 2 7 2002 39.9
"2596" 2 8 2002 43.3
"2597" 2 9 2002 42.7
"2598" 2 10 2002 42.9
"2599" 2 11 2002 44.1
"2600" 2 12 2002 32.6
"2601" 2 13 2002 39.2
"2602" 2 14 2002 29.5
"2603" 2 15 2002 39.2
"2604" 2 16 2002 48.2
"2605" 2 17 2002 44.3
"2606" 2 18 2002 36.7
"2607" 2 19 2002 40
"2608" 2 20 2002 47.5
"2609" 2 21 2002 54
"2610" 2 22 2002 48.6
"2611" 2 23 2002 41.1
"2612" 2 24 2002 38.4
"2613" 2 25 2002 42.4
"2614" 2 26 2002 48
"2615" 2 27 2002 42.8
"2616" 2 28 2002 32.8
"2617" 3 1 2002 37.6
"2618" 3 2 2002 43.1
"2619" 3 3 2002 52.7
"2620" 3 4 2002 39.8
"2621" 3 5 2002 27.1
"2622" 3 6 2002 41.7
"2623" 3 7 2002 53.5
"2624" 3 8 2002 45.1
"2625" 3 9 2002 48.7
"2626" 3 10 2002 47.2
"2627" 3 11 2002 33.5
"2628" 3 12 2002 41.9
"2629" 3 13 2002 41.9
"2630" 3 14 2002 50.5
"2631" 3 15 2002 51.6
"2632" 3 16 2002 52.2
"2633" 3 17 2002 36.7
"2634" 3 18 2002 36.9
"2635" 3 19 2002 40.4
"2636" 3 20 2002 41.8
"2637" 3 21 2002 43.8
"2638" 3 22 2002 31.2
"2639" 3 23 2002 34.8
"2640" 3 24 2002 46.8
"2641" 3 25 2002 45
"2642" 3 26 2002 40.1
"2643" 3 27 2002 45.9
"2644" 3 28 2002 43.8
"2645" 3 29 2002 49.4
"2646" 3 30 2002 56.9
"2647" 3 31 2002 56.8
"2648" 4 1 2002 51.7
"2649" 4 2 2002 48.2
"2650" 4 3 2002 57.2
"2651" 4 4 2002 43.9
"2652" 4 5 2002 39.1
"2653" 4 6 2002 38.7
"2654" 4 7 2002 38.1
"2655" 4 8 2002 47.3
"2656" 4 9 2002 60.8
"2657" 4 10 2002 59.4
"2658" 4 11 2002 54.5
"2659" 4 12 2002 48.9
"2660" 4 13 2002 60
"2661" 4 14 2002 64.7
"2662" 4 15 2002 66
"2663" 4 16 2002 77.5
"2664" 4 17 2002 81.7
"2665" 4 18 2002 81.6
"2666" 4 19 2002 72.3
"2667" 4 20 2002 64.8
"2668" 4 21 2002 53.6
"2669" 4 22 2002 48.5
"2670" 4 23 2002 45.9
"2671" 4 24 2002 49.8
"2672" 4 25 2002 49.2
"2673" 4 26 2002 49.1
"2674" 4 27 2002 51.3
"2675" 4 28 2002 50.8
"2676" 4 29 2002 50.5
"2677" 4 30 2002 47.8
"2678" 5 1 2002 55.2
"2679" 5 2 2002 53.2
"2680" 5 3 2002 55.7
"2681" 5 4 2002 54.3
"2682" 5 5 2002 59.4
"2683" 5 6 2002 61.5
"2684" 5 7 2002 65.3
"2685" 5 8 2002 65.6
"2686" 5 9 2002 53.6
"2687" 5 10 2002 62.4
"2688" 5 11 2002 61.6
"2689" 5 12 2002 56.7
"2690" 5 13 2002 52.8
"2691" 5 14 2002 54.8
"2692" 5 15 2002 55.9
"2693" 5 16 2002 67.9
"2694" 5 17 2002 72.6
"2695" 5 18 2002 51.5
"2696" 5 19 2002 49.9
"2697" 5 20 2002 50.8
"2698" 5 21 2002 51.7
"2699" 5 22 2002 56.1
"2700" 5 23 2002 61.4
"2701" 5 24 2002 68.6
"2702" 5 25 2002 64.5
"2703" 5 26 2002 59
"2704" 5 27 2002 63
"2705" 5 28 2002 68.4
"2706" 5 29 2002 69
"2707" 5 30 2002 69.7
"2708" 5 31 2002 71.9
"2709" 6 1 2002 76.8
"2710" 6 2 2002 75.3
"2711" 6 3 2002 65.4
"2712" 6 4 2002 65.4
"2713" 6 5 2002 70.6
"2714" 6 6 2002 73.2
"2715" 6 7 2002 61.3
"2716" 6 8 2002 60.9
"2717" 6 9 2002 66.8
